period,generation,solution_rank,lambda_h,lambda_k,lambda,tip,lambda_k_branch
11,-1,18,3.664021073646051e-06,0.015488404921392807,0.49881216735939904,0.501187832640601,kperiod_sum
11,-1,19,3.718148877585037e-06,0.015488404921392807,0.4988034257344438,0.5011965742655562,kperiod_sum
12,-1,0,0.0,0.015488404921392807,0.49999999997433076,0.5000000000256692,kperiod_sum
12,-1,1,0.0,0.015488404921392807,0.4999999999766688,0.5000000000233312,kperiod_sum
12,-1,2,0.0,0.015488404921392807,0.4999999999761715,0.5000000000238285,kperiod_sum
12,-1,3,0.0,0.015488404921392807,0.49999999998461686,0.5000000000153831,kperiod_sum
12,-1,4,0.0,0.015488404921392807,0.49999999998565947,0.5000000000143405,kperiod_sum
12,-1,5,0.0,0.015488404921392807,0.4999999996816221,0.5000000003183779,kperiod_sum
12,-1,6,1.5987211554602255e-15,0.015488404921392807,0.4999999751296291,0.5000000248703709,kperiod_sum
12,-1,7,2.807754029277021e-14,0.015488404921392807,0.49999989592131744,0.5000001040786826,kperiod_sum
12,-1,8,5.086930876530005e-13,0.015488404921392807,0.49999955735992174,0.5000004426400783,kperiod_sum
12,-1,9,3.0815350271495844e-13,0.015488404921392807,0.4999996554979683,0.5000003445020317,kperiod_sum
12,-1,10,4.611810933141669e-12,0.015488404921392807,0.4999986673557347,0.5000013326442653,kperiod_sum
12,-1,11,1.0694205521133427e-10,0.015488404921392807,0.4999935827228843,0.5000064172771157,kperiod_sum
12,-1,12,6.048201939279352e-11,0.015488404921392807,0.49999517396995774,0.5000048260300423,kperiod_sum
12,-1,13,1.6954754600284617e-09,0.015488404921392807,0.49997444815653935,0.5000255518434606,kperiod_sum
12,-1,14,8.687967345544223e-10,0.015488404921392807,0.49998170907923156,0.5000182909207684,kperiod_sum
12,-1,15,1.2912078306559495e-08,0.015488404921392807,0.49992948612961774,0.5000705138703823,kperiod_sum
12,-1,16,1.5152444199362235e-08,0.015488404921392807,0.49992361328661405,0.500076386713386,kperiod_sum
12,-1,17,2.4270745663246274e-07,0.015488404921392807,0.49969428410184935,0.5003057158981506,kperiod_sum
12,-1,18,4.183298460236351e-06,0.015488404921392807,0.49873078361462986,0.5012692163853701,kperiod_sum
12,-1,19,3.823150134973918e-06,0.015488404921392807,0.4987866476338493,0.5012133523661507,kperiod_sum
13,-1,0,0.0,0.015488404921392807,0.4999999999935829,0.5000000000064171,kperiod_sum
13,-1,1,0.0,0.015488404921392807,0.49999999999416733,0.5000000000058327,kperiod_sum
13,-1,2,0.0,0.015488404921392807,0.4999999999940432,0.5000000000059568,kperiod_sum
13,-1,3,0.0,0.015488404921392807,0.4999999999961543,0.5000000000038457,kperiod_sum
13,-1,4,0.0,0.015488404921392807,0.49999999999641487,0.5000000000035851,kperiod_sum
13,-1,5,0.0,0.015488404921392807,0.4999999999204052,0.5000000000795948,kperiod_sum
13,-1,6,1.898481372109018e-15,0.015488404921392807,0.49999997397877527,0.5000000260212247,kperiod_sum
13,-1,7,3.167466289255572e-14,0.015488404921392807,0.49999988932669814,0.5000001106733019,kperiod_sum
13,-1,8,2.882694083439219e-13,0.015488404921392807,0.4999996667513167,0.5000003332486833,kperiod_sum
13,-1,9,6.691247556034341e-12,0.015488404921392807,0.4999983948045832,0.5000016051954168,kperiod_sum
13,-1,10,3.784372815118786e-12,0.015488404921392807,0.4999987928141598,0.5000012071858402,kperiod_sum
13,-1,11,1.0622992485664895e-10,0.015488404921392807,0.4999936041276808,0.5000063958723192,kperiod_sum
13,-1,12,5.443425710183192e-11,0.015488404921392807,0.49999542161696564,0.5000045783830344,kperiod_sum
13,-1,13,8.116741279096119e-10,0.015488404921392807,0.49998232060549785,0.5000176793945021,kperiod_sum
13,-1,14,9.525612298943998e-10,0.015488404921392807,0.4999808476110045,0.5000191523889955,kperiod_sum
13,-1,15,1.539963766505892e-08,0.015488404921392807,0.4999229927299145,0.5000770072700855,kperiod_sum
13,-1,16,2.73469997347231e-07,0.015488404921392807,0.49967548759281954,0.5003245124071805,kperiod_sum
13,-1,17,2.4959671909297046e-07,0.015488404921392807,0.4996899755824489,0.5003100244175511,kperiod_sum
13,-1,18,3.988256196796325e-06,0.015488404921392807,0.4987607247396185,0.5012392752603815,kperiod_sum
13,-1,19,3.843146173598822e-06,0.015488404921392807,0.4987834787058276,0.5012165212941724,kperiod_sum
14,-1,0,0.0,0.015488404921392807,0.49999999999839584,0.5000000000016042,kperiod_sum
14,-1,1,0.0,0.015488404921392807,0.49999999999854183,0.5000000000014582,kperiod_sum
14,-1,2,0.0,0.015488404921392807,0.49999999999851097,0.500000000001489,kperiod_sum
14,-1,3,0.0,0.015488404921392807,0.49999999999903855,0.5000000000009615,kperiod_sum
14,-1,4,0.0,0.015488404921392807,0.4999999999991037,0.5000000000008963,kperiod_sum
14,-1,5,0.0,0.015488404921392807,0.49999999998010125,0.5000000000198987,kperiod_sum
14,-1,6,1.7985612998927536e-14,0.015488404921392807,0.49999991667718635,0.5000000833228136,kperiod_sum
14,-1,7,4.1836534236949776e-13,0.015488404921392807,0.4999995985988478,0.5000004014011522,kperiod_sum
14,-1,8,2.365108109358971e-13,0.015488404921392807,0.4999996981229142,0.5000003018770858,kperiod_sum
14,-1,9,6.646483363681455e-12,0.015488404921392807,0.4999984001578033,0.5000015998421967,kperiod_sum
14,-1,10,3.405975501635794e-12,0.015488404921392807,0.49999885475772277,0.5000011452422772,kperiod_sum
14,-1,11,5.085512011504534e-11,0.015488404921392807,0.49999557468265565,0.5000044253173443,kperiod_sum
14,-1,12,5.968225913477454e-11,0.015488404921392807,0.49999520598082237,0.5000047940191776,kperiod_sum
14,-1,13,9.680842127934853e-10,0.015488404921392807,0.49998069218884966,0.5000193078111503,kperiod_sum
14,-1,14,1.735724004525707e-08,0.015488404921392807,0.499918244531553,0.500081755468447,kperiod_sum
14,-1,15,1.5837163180876247e-08,0.015488404921392807,0.4999219064485938,0.5000780935514062,kperiod_sum
14,-1,16,2.606230483426231e-07,0.015488404921392807,0.4996832016772126,0.5003167983227874,kperiod_sum
14,-1,17,2.5097032432253033e-07,0.015488404921392807,0.4996891236744905,0.5003108763255095,kperiod_sum
14,-1,18,3.912887230828055e-06,0.015488404921392807,0.49877249031967974,0.5012275096803203,kperiod_sum
14,-1,19,6.602285437762312e-06,0.015488404921392807,0.49840550464624134,0.5015944953537587,kperiod_sum
15,-1,0,0.0,0.015488404921392807,0.4999999999995989,0.5000000000004011,kperiod_sum
15,-1,1,0.0,0.015488404921392807,0.4999999999996354,0.5000000000003646,kperiod_sum
15,-1,2,0.0,0.015488404921392807,0.49999999999962774,0.5000000000003723,kperiod_sum
15,-1,3,0.0,0.015488404921392807,0.49999999999975964,0.5000000000002404,kperiod_sum
15,-1,4,0.0,0.015488404921392807,0.49999999999977596,0.500000000000224,kperiod_sum
15,-1,5,0.0,0.015488404921392807,0.4999999999950252,0.5000000000049748,kperiod_sum
15,-1,6,9.992007221626409e-16,0.015488404921392807,0.49999997916798566,0.5000000208320143,kperiod_sum
15,-1,7,4.1556758034744233e-13,0.015488404921392807,0.49999959993739296,0.500000400062607,kperiod_sum
15,-1,8,2.1292967389285878e-13,0.015488404921392807,0.4999997136123875,0.5000002863876125,kperiod_sum
15,-1,9,3.1820546197991463e-12,0.015488404921392807,0.4999988930436994,0.5000011069563006,kperiod_sum
15,-1,10,3.734312858938438e-12,0.015488404921392807,0.4999988008207301,0.5000011991792699,kperiod_sum
15,-1,11,6.065478119765545e-11,0.015488404921392807,0.4999951670918239,0.5000048329081761,kperiod_sum
15,-1,12,1.0912116210626266e-09,0.015488404921392807,0.49997950108008615,0.5000204989199138,kperiod_sum
15,-1,13,9.955897106728174e-10,0.015488404921392807,0.49998041982005337,0.5000195801799466,kperiod_sum
15,-1,14,1.6540571112777515e-08,0.015488404921392807,0.4999201910264066,0.5000798089735934,kperiod_sum
15,-1,15,1.5925402896410645e-08,0.015488404921392807,0.4999216891947338,0.5000783108052662,kperiod_sum
15,-1,16,2.5555758159656605e-07,0.015488404921392807,0.4996862954278405,0.5003137045721595,kperiod_sum
15,-1,17,4.342281155644834e-07,0.015488404921392807,0.4995910827572243,0.5004089172427757,kperiod_sum
15,-1,18,6.409160929177205e-06,0.015488404921392807,0.4984289981048311,0.5015710018951689,kperiod_sum
15,-1,19,3.876953441384057e-06,0.015488404921392807,0.49877813969874774,0.5012218603012523,kperiod_sum
16,-1,0,0.0,0.015488404921392807,0.49999999999989975,0.5000000000001003,kperiod_sum
16,-1,1,0.0,0.015488404921392807,0.49999999999990863,0.5000000000000914,kperiod_sum
16,-1,2,0.0,0.015488404921392807,0.49999999999990696,0.500000000000093,kperiod_sum
16,-1,3,0.0,0.015488404921392807,0.4999999999999397,0.5000000000000603,kperiod_sum
16,-1,4,0.0,0.015488404921392807,0.49999999999994404,0.500000000000056,kperiod_sum
16,-1,5,0.0,0.015488404921392807,0.49999999999875644,0.5000000000012436,kperiod_sum
16,-1,6,0.0,0.015488404921392807,0.49999999479183377,0.5000000052081662,kperiod_sum
16,-1,7,2.6079138848444928e-14,0.015488404921392807,0.4999998999720421,0.5000001000279579,kperiod_sum
16,-1,8,2.335132087694092e-13,0.015488404921392807,0.4999997001250014,0.5000002998749986,kperiod_sum
16,-1,9,3.795164182918143e-12,0.015488404921392807,0.4999987910944177,0.5000012089055823,kperiod_sum
16,-1,10,6.836931021325654e-11,0.015488404921392807,0.49999486894063416,0.5000051310593658,kperiod_sum
16,-1,11,6.23778029229527e-11,0.015488404921392807,0.49999509892199245,0.5000049010780075,kperiod_sum
16,-1,12,1.039859698348522e-09,0.015488404921392807,0.49997998922732834,0.5000200107726717,kperiod_sum
16,-1,13,1.0011528606135301e-09,0.015488404921392807,0.4999803651906135,0.5000196348093865,kperiod_sum
16,-1,14,1.6216914311417696e-08,0.015488404921392807,0.4999209757125579,0.5000790242874421,kperiod_sum
16,-1,15,2.759820242337341e-08,0.015488404921392807,0.4998969099204753,0.5001030900795247,kperiod_sum
16,-1,16,4.213832573873866e-07,0.015488404921392807,0.49959717622737276,0.5004028237726272,kperiod_sum
16,-1,17,2.5319016583313925e-07,0.015488404921392807,0.49968775184530434,0.5003122481546957,kperiod_sum
16,-1,18,3.3286513530517148e-06,0.015488404921392807,0.498867833117721,0.501132166882279,kperiod_sum
16,-1,19,3.71262973534181e-06,0.015488404921392807,0.4988043141482833,0.5011956858517167,kperiod_sum
17,-1,0,0.0,0.015488404921392807,0.499999999999975,0.500000000000025,kperiod_sum
17,-1,1,0.0,0.015488404921392807,0.49999999999997735,0.5000000000000226,kperiod_sum
17,-1,2,0.0,0.015488404921392807,0.4999999999999766,0.5000000000000234,kperiod_sum
17,-1,3,0.0,0.015488404921392807,0.4999999999999848,0.5000000000000152,kperiod_sum
17,-1,4,0.0,0.015488404921392807,0.4999999999999861,0.5000000000000139,kperiod_sum
17,-1,5,0.0,0.015488404921392807,0.49999999999968925,0.5000000000003108,kperiod_sum
17,-1,6,1.5987211554602255e-15,0.015488404921392807,0.4999999749915005,0.5000000250084995,kperiod_sum
17,-1,7,1.4588330543574558e-14,0.015488404921392807,0.49999992502148616,0.5000000749785138,kperiod_sum
17,-1,8,2.371103313691947e-13,0.015488404921392807,0.49999969769292263,0.5000003023070774,kperiod_sum
17,-1,9,4.2777781317226985e-12,0.015488404921392807,0.49999871651829475,0.5000012834817052,kperiod_sum
17,-1,10,3.902977940839492e-12,0.015488404921392807,0.49999877404365556,0.5000012259563444,kperiod_sum
17,-1,11,6.272652397498746e-11,0.015488404921392807,0.4999950852392233,0.5000049147607767,kperiod_sum
17,-1,12,1.0194818989006648e-09,0.015488404921392807,0.4999801862704396,0.5000198137295604,kperiod_sum
17,-1,13,1.7354470860375672e-09,0.015488404921392807,0.4999741487121694,0.5000258512878306,kperiod_sum
17,-1,14,2.6779859230163793e-08,0.015488404921392807,0.4998984498377561,0.5001015501622439,kperiod_sum
17,-1,15,1.6066407304560216e-08,0.015488404921392807,0.499921343274487,0.500078656725513,kperiod_sum
17,-1,16,2.1712423698971863e-07,0.015488404921392807,0.4997108450585275,0.5002891549414725,kperiod_sum
17,-1,17,2.4243397849232907e-07,0.015488404921392807,0.49969445638773125,0.5003055436122688,kperiod_sum
17,-1,18,3.2879265482232966e-06,0.015488404921392807,0.4988747802453892,0.5011252197546108,kperiod_sum
17,-1,19,6.330186546243955e-06,0.015488404921392807,0.4984387071193581,0.5015612928806419,kperiod_sum
18,-1,0,0.0,0.015488404921392807,0.4999999999999938,0.5000000000000062,kperiod_sum
18,-1,1,0.0,0.015488404921392807,0.49999999999999434,0.5000000000000057,kperiod_sum
18,-1,2,0.0,0.015488404921392807,0.4999999999999942,0.5000000000000058,kperiod_sum
18,-1,3,0.0,0.015488404921392807,0.499999999999996,0.500000000000004,kperiod_sum
18,-1,4,0.0,0.015488404921392807,0.4999999999999968,0.5000000000000032,kperiod_sum
18,-1,5,0.0,0.015488404921392807,0.4999999999999223,0.5000000000000777,kperiod_sum
18,-1,6,6.994405055138486e-16,0.015488404921392807,0.49999998125416745,0.5000000187458326,kperiod_sum
18,-1,7,1.488809076022335e-14,0.015488404921392807,0.49999992441340424,0.5000000755865958,kperiod_sum
18,-1,8,2.673861132507227e-13,0.015488404921392807,0.49999967904463016,0.5000003209553698,kperiod_sum
18,-1,9,3.924760516582637e-12,0.015488404921392807,0.49999877062067744,0.5000012293793226,kperiod_sum
18,-1,10,6.387490536496898e-11,0.015488404921392807,0.4999950404567224,0.5000049595432776,kperiod_sum
18,-1,11,1.0873392186638853e-10,0.015488404921392807,0.49999352918284656,0.5000064708171534,kperiod_sum
18,-1,12,1.6839696637127589e-09,0.015488404921392807,0.49997453500409295,0.500025464995907,kperiod_sum
18,-1,13,1.0100176695004848e-09,0.015488404921392807,0.4999802784535803,0.5000197215464197,kperiod_sum
18,-1,14,1.3774376939057476e-08,0.015488404921392807,0.4999271696393339,0.5000728303606661,kperiod_sum
18,-1,15,1.538371410259032e-08,0.015488404921392807,0.4999230325537857,0.5000769674462143,kperiod_sum
18,-1,16,2.1441706340441514e-07,0.015488404921392807,0.4997126533502525,0.5002873466497475,kperiod_sum
18,-1,17,4.161803883517834e-07,0.015488404921392807,0.4995996708077499,0.5004003291922501,kperiod_sum
18,-1,18,6.17223592046523e-06,0.015488404921392807,0.4984583088025418,0.5015416911974582,kperiod_sum
18,-1,19,6.717660614175003e-06,0.015488404921392807,0.49839163307729917,0.5016083669227008,kperiod_sum
19,-1,0,0.0,0.015488404921392807,0.49999999999999833,0.5000000000000017,kperiod_sum
19,-1,1,0.0,0.015488404921392807,0.49999999999999856,0.5000000000000014,kperiod_sum
19,-1,2,0.0,0.015488404921392807,0.49999999999999867,0.5000000000000013,kperiod_sum
19,-1,3,0.0,0.015488404921392807,0.499999999999999,0.500000000000001,kperiod_sum
19,-1,4,0.0,0.015488404921392807,0.4999999999999989,0.5000000000000011,kperiod_sum
19,-1,5,0.0,0.015488404921392807,0.4999999999999807,0.5000000000000193,kperiod_sum
19,-1,6,1.6686652060116104e-14,0.015488404921392807,0.4999999197508316,0.5000000802491684,kperiod_sum
19,-1,7,2.4530377729092834e-13,0.015488404921392807,0.4999996925733077,0.5000003074266923,kperiod_sum
19,-1,8,3.996702968578347e-12,0.015488404921392807,0.49999875941952054,0.5000012405804795,kperiod_sum
19,-1,9,6.80335787706099e-12,0.015488404921392807,0.4999983814131672,0.5000016185868328,kperiod_sum
19,-1,10,1.055089016155364e-10,0.015488404921392807,0.49999362587118323,0.5000063741288168,kperiod_sum
19,-1,11,6.328197965643767e-11,0.015488404921392807,0.499995063530124,0.500004936469876,kperiod_sum
19,-1,12,8.659002515010173e-10,0.015488404921392807,0.4999817395952648,0.5000182604047352,kperiod_sum
19,-1,13,9.671060952065603e-10,0.015488404921392807,0.49998070194499034,0.5000192980550097,kperiod_sum
19,-1,14,1.3601865034296169e-08,0.015488404921392807,0.4999276271445402,0.5000723728554598,kperiod_sum
19,-1,15,2.644919283589786e-08,0.015488404921392807,0.49989907873415196,0.500100921265848,kperiod_sum
19,-1,16,4.056720461553809e-07,0.015488404921392807,0.4996047571732445,0.5003952428267555,kperiod_sum
19,-1,17,4.420187897702377e-07,0.015488404921392807,0.4995874307848336,0.5004125692151664,kperiod_sum
19,-1,18,6.537310023313481e-06,0.015488404921392807,0.49841337002730635,0.5015866299726937,kperiod_sum
19,-1,19,6.5830316231196844e-06,0.015488404921392807,0.49840783130121236,0.5015921686987876,kperiod_sum
20,-1,0,0.0,0.015488404921392807,0.49999999999999956,0.5000000000000004,kperiod_sum
20,-1,1,0.0,0.015488404921392807,0.49999999999999956,0.5000000000000004,kperiod_sum
20,-1,2,0.0,0.015488404921392807,0.49999999999999956,0.5000000000000004,kperiod_sum
20,-1,3,0.0,0.015488404921392807,0.4999999999999999,0.5000000000000001,kperiod_sum
20,-1,4,0.0,0.015488404921392807,0.4999999999999998,0.5000000000000002,kperiod_sum
20,-1,5,0.0,0.015488404921392807,0.4999999999999951,0.5000000000000049,kperiod_sum
20,-1,6,1.5287771049088407e-14,0.015488404921392807,0.49999992313336217,0.5000000768666378,kperiod_sum
20,-1,7,2.498001805406602e-13,0.015488404921392807,0.4999996897723913,0.5000003102276087,kperiod_sum
20,-1,8,4.2535974742463625e-13,0.015488404921392807,0.49999959525030846,0.5000004047496915,kperiod_sum
20,-1,9,6.601519331184136e-12,0.015488404921392807,0.4999984055965936,0.5000015944034064,kperiod_sum
20,-1,10,3.959532701713897e-12,0.015488404921392807,0.49999876519075703,0.500001234809243,kperiod_sum
20,-1,11,5.425270233061497e-11,0.015488404921392807,0.49999542925061746,0.5000045707493825,kperiod_sum
20,-1,12,6.059363011345909e-11,0.015488404921392807,0.49999516951918777,0.5000048304808122,kperiod_sum
20,-1,13,8.550454344558035e-10,0.015488404921392807,0.49998185441162146,0.5000181455883785,kperiod_sum
20,-1,14,1.6631818922085985e-09,0.015488404921392807,0.49997469266843086,0.5000253073315691,kperiod_sum
20,-1,15,2.5779642820467074e-08,0.015488404921392807,0.4999003643117257,0.5000996356882743,kperiod_sum
20,-1,16,2.8096448267955765e-08,0.015488404921392807,0.4998959835114498,0.5001040164885502,kperiod_sum
20,-1,17,4.2997103347763856e-07,0.015488404921392807,0.49959309216393777,0.5004069078360622,kperiod_sum
20,-1,18,6.6862383421906205e-06,0.015488404921392807,0.49839539909766617,0.5016046009023338,kperiod_sum
20,-1,19,3.5799836169525537e-06,0.015488404921392807,0.49882586834215215,0.5011741316578479,kperiod_sum
21,-1,0,0.0,0.015488404921392807,0.4999999999999999,0.5000000000000001,kperiod_sum
21,-1,1,0.0,0.015488404921392807,0.4999999999999999,0.5000000000000001,kperiod_sum
21,-1,2,0.0,0.015488404921392807,0.5,0.5,kperiod_sum
21,-1,3,0.0,0.015488404921392807,0.5,0.5,kperiod_sum
21,-1,4,0.0,0.015488404921392807,0.5,0.5,kperiod_sum
21,-1,5,0.0,0.015488404921392807,0.4999999999999989,0.5000000000000011,kperiod_sum
21,-1,6,9.992007221626409e-16,0.015488404921392807,0.4999999807821117,0.5000000192178883,kperiod_sum
21,-1,7,2.6478819137309983e-14,0.015488404921392807,0.4999998988001634,0.5000001011998366,kperiod_sum
21,-1,8,4.126698982531707e-13,0.015488404921392807,0.4999996012973893,0.5000003987026107,kperiod_sum
21,-1,9,2.4750201887968617e-13,0.015488404921392807,0.499999691215526,0.500000308784474,kperiod_sum
21,-1,10,3.7913672201739244e-12,0.015488404921392807,0.49999879170064143,0.5000012082993586,kperiod_sum
21,-1,11,5.357244647896664e-11,0.015488404921392807,0.4999954579943455,0.5000045420056545,kperiod_sum
21,-1,12,1.0420664331434182e-10,0.015488404921392807,0.49999366532840517,0.5000063346715948,kperiod_sum
